,y_test,prediction
1241,3115.944,2024.0
7375,1557.972,1516.0
8155,687.1056,980.0
3244,722.393,1507.0
212,2636.568,4141.0
2735,2656.542,2891.0
2870,1407.5012,1757.0
7038,1030.6584,2846.0
4333,2856.282,1562.0
5623,3645.255,3782.0
1049,1808.3128,3722.0
8407,575.2512,2472.0
6619,2316.984,2731.0
1482,4138.6128,3047.0
455,2897.5616,2618.0
5501,1644.526,2585.0
1033,2253.0672,3958.0
852,2691.8294,3008.0
5230,1921.4988,2375.0
3816,1436.7964,1148.0
688,4318.3788,2906.0
1384,1747.725,1143.0
5698,1334.2632,1776.0
665,450.0808,664.0
2570,3643.2576,3051.0
2420,998.7,3809.0
256,259.662,908.0
5982,194.4136,-956.0
5885,2993.4368,2655.0
7015,1575.2828,1971.0
5518,2463.46,1445.0
3542,5512.824,3467.0
2919,1058.622,2662.0
7273,412.796,-230.0
5615,2375.5744,2217.0
3678,3135.918,1731.0
264,1764.37,2539.0
1163,1341.587,1565.0
1200,1151.1682,2504.0
6270,959.4178,1366.0
1813,3681.874,3872.0
6111,1668.4948,2065.0
3182,1142.5128,1410.0
2727,3504.1054,2832.0
6355,1737.738,3240.0
2932,5715.2272,3059.0
7706,577.2486,901.0
3489,1789.6704,1755.0
3981,585.904,1149.0
1830,1468.089,776.0
2782,256.333,2134.0
4640,4326.3684,3662.0
2103,5768.4912,3670.0
525,5416.9488,3528.0
758,4592.0226,4856.0
6774,564.5984,326.0
1766,3125.931,3073.0
7775,3757.1094,3099.0
1168,2519.3872,1940.0
4064,1989.4104,3367.0
2155,4701.8796,3213.0
6103,3935.5438,2659.0
1958,2343.616,1648.0
7847,4211.185,2534.0
3761,495.3552,118.0
4867,3924.891,3843.0
3196,1603.9122,2527.0
3831,1560.6352,3130.0
7675,2109.2544,3849.0
1932,123.8388,-846.0
533,3299.7048,2691.0
4061,428.7752,-55.0
4409,878.856,1576.0
6180,295.6152,759.0
2624,846.8976,724.0
3822,1754.383,2136.0
6643,3773.7544,2369.0
8256,1358.232,2625.0
1065,143.8128,-1241.0
4380,2976.7918,2842.0
4302,3338.987,3022.0
5248,3709.8376,4010.0
4703,1901.5248,2359.0
7062,2475.4444,2979.0
6205,4727.18,3371.0
2816,4769.1254,2453.0
3983,466.06,-88.0
8105,1155.8288,1294.0
6908,5564.7564,4046.0
7941,79.2302,-441.0
8224,3984.1472,3716.0
6582,767.0016,1122.0
298,942.7728,1420.0
2580,3629.2758,2519.0
1277,874.8612,914.0
5092,229.701,-727.0
4257,190.4188,-288.0
505,407.4696,533.0
2812,617.8624,1207.0
3188,834.9132,1210.0
5545,4344.345,2779.0
981,6042.135,3930.0
591,3643.2576,2382.0
8412,2203.798,3392.0
512,4380.2982,3633.0
107,2530.7058,1931.0
3452,1109.2228,2319.0
6843,583.2408,1688.0
6130,3115.944,2746.0
5493,1221.0772,2615.0
1525,1644.526,2479.0
6516,1937.478,2669.0
3267,4586.0304,2910.0
6564,3690.5294,2603.0
1898,3002.0922,1763.0
625,1691.7978,3766.0
6894,2080.625,1547.0
5555,1557.972,2183.0
6007,4195.8716,2685.0
678,2870.9296,1975.0
5444,6207.9192,3661.0
4980,4811.7366,2416.0
1649,4257.1252,2855.0
2044,805.618,596.0
6339,976.7286,1669.0
7803,3036.048,4951.0
1340,1850.924,2971.0
5635,3661.9,3276.0
8203,3209.156,2350.0
720,554.6114,967.0
5835,732.38,785.0
3295,1314.2892,940.0
4982,3367.6164,2954.0
4435,2581.9724,2933.0
3859,308.9312,553.0
3559,199.74,633.0
564,4418.2488,3362.0
668,1270.3464,1743.0
4316,1794.331,2439.0
3785,2281.6966,1557.0
1867,209.727,1318.0
3529,5546.114,3663.0
400,717.7324,2031.0
6551,2609.936,2572.0
4925,47.2718,-1034.0
4455,1284.994,2148.0
1414,3420.8804,4877.0
5373,3819.0288,2481.0
1562,3101.2964,2582.0
3429,3418.883,3857.0
6914,1340.2554,1896.0
1607,419.454,926.0
2443,1278.336,2335.0
7017,1336.2606,2420.0
3076,187.7556,-364.0
3739,964.0784,1838.0
6824,1211.756,1389.0
2734,4848.3556,3370.0
4784,2061.3168,4007.0
6054,579.246,1808.0
7407,3545.385,3542.0
1172,2251.7356,1880.0
2865,1629.8784,1671.0
8502,3020.0688,3281.0
1348,6353.0636,3708.0
4792,2444.8176,2203.0
7636,575.2512,708.0
2412,4845.0266,3782.0
7646,790.9704,701.0
4415,5219.872,2837.0
4048,2090.612,1725.0
5877,4915.6014,3382.0
7252,4161.25,3748.0
5404,447.4176,1653.0
7084,2277.036,1264.0
1190,2328.3026,2644.0
6915,2510.066,2673.0
2372,3803.0496,2694.0
284,573.2538,1179.0
848,1178.466,1309.0
2884,3020.0688,3052.0
3372,4228.4958,3540.0
4903,1794.331,2662.0
5836,3271.7412,3831.0
3456,4133.2864,4054.0
3998,529.311,1728.0
3716,2548.6824,1782.0
6601,319.584,1590.0
4388,1378.206,1499.0
1755,2342.9502,3724.0
59,892.172,800.0
5671,822.263,540.0
3710,2451.4756,2726.0
7403,183.7608,1208.0
6292,1457.4362,2176.0
7731,1076.5986,1369.0
6677,4119.9704,2394.0
5979,1727.751,1975.0
5536,1845.5976,2546.0
4552,400.8116,-766.0
1770,1956.1204,1373.0
2022,2087.9488,1143.0
1477,540.6296,730.0
1303,253.004,65.0
3829,3568.688,2829.0
2020,3083.9856,1907.0
272,1929.4884,1390.0
7091,2885.5772,1986.0
6406,3085.3172,3427.0
5049,502.0132,677.0
1781,2087.9488,1987.0
8045,3515.424,2417.0
7265,1480.0734,651.0
2062,253.6698,-605.0
461,759.012,691.0
1415,3844.995,3766.0
2193,1062.6168,2809.0
6115,2612.5992,2320.0
647,2478.7734,2551.0
1343,2021.3688,2992.0
8318,316.9208,507.0
6797,1238.388,1669.0
164,2769.728,3377.0
4458,2245.0776,2891.0
4343,1038.648,1748.0
2944,157.1288,-1046.0
1121,593.2278,1072.0
7413,1733.7432,1071.0
7551,3229.7958,3418.0
4887,1749.7224,2294.0
7104,768.999,732.0
4475,3395.58,3443.0
2726,2556.672,2194.0
1214,1713.7692,1965.0
3783,4074.696,2681.0
5157,1800.3232,3577.0
5829,2687.8346,3452.0
2889,1737.738,2816.0
3391,2376.906,1898.0
7065,2749.754,3005.0
181,988.713,2978.0
4356,3579.3408,1872.0
2519,982.055,691.0
1832,5785.802,3677.0
2276,206.398,-201.0
3566,3323.0078,2458.0
3365,3048.6982,2676.0
2466,1800.3232,3424.0
1580,319.584,791.0
5753,1662.5026,2384.0
2481,1192.4478,2090.0
220,1995.4026,1112.0
3774,3271.0754,2829.0
656,938.778,2787.0
7623,739.038,1231.0
429,848.895,984.0
2493,4687.232,3306.0
2597,1186.4556,1733.0
1543,78.5644,499.0
920,50.6008,-1156.0
5915,1264.3542,2434.0
8398,1367.5532,1644.0
3239,3693.8584,2994.0
6470,4152.5946,2900.0
4701,2220.443,1647.0
4909,127.1678,36.0
944,1549.9824,2963.0
1131,211.7244,-82.0
7363,1071.938,947.0
4576,1955.4546,2662.0
1157,3048.6982,2534.0
1625,2267.049,2048.0
6704,195.7452,1078.0
755,669.129,1004.0
4045,3089.312,2971.0
3742,2570.6538,3572.0
7178,2836.308,2812.0
5510,1597.92,2491.0
361,2756.412,1852.0
2933,3119.9388,3424.0
7235,627.1836,1907.0
6265,1584.604,2366.0
7064,2380.9008,2994.0
7006,3904.917,3968.0
2363,4101.328,2900.0
4600,4602.6754,3434.0
2232,3123.9336,2762.0
6862,165.7842,-886.0
5191,1301.639,1248.0
6514,2376.906,2431.0
825,1267.0174,1956.0
4606,4660.6,3451.0
5914,2343.616,1693.0
6669,1670.4922,2142.0
3702,48.6034,-1019.0
46,2428.8384,2258.0
8120,1471.418,2045.0
90,369.519,6.0
1820,2862.94,1786.0
2296,1061.951,719.0
4367,5201.2296,2675.0
2633,690.4346,862.0
2566,1832.2816,3619.0
8176,809.6128,1770.0
2457,5099.3622,3422.0
7137,822.263,957.0
3202,539.298,867.0
5787,3866.9664,1760.0
5764,3315.0182,3854.0
1128,1506.0396,1627.0
3915,210.3928,1473.0
4946,2143.876,2438.0
1568,2173.1712,2009.0
5280,1428.141,1526.0
7133,117.1808,-874.0
2973,870.8664,2367.0
8436,527.3136,1001.0
4759,1304.968,1906.0
5235,2648.5524,1295.0
2084,5652.642,3940.0
5738,1078.596,2249.0
3466,2816.334,2374.0
2303,5660.6316,3390.0
6535,4165.2448,2964.0
4047,2516.724,2761.0
3818,2807.0128,2446.0
1028,145.8102,390.0
1115,4029.4216,3536.0
1833,1985.4156,2371.0
2245,473.3838,1421.0
5142,1510.0344,2647.0
5111,2916.204,2176.0
2639,3038.7112,3355.0
6043,677.1186,3290.0
2542,1211.756,1572.0
4807,1874.8928,3590.0
7509,2543.356,3036.0
3284,428.7752,1806.0
4342,2516.724,2028.0
4920,249.0092,1980.0
8514,468.7232,977.0
5161,1534.0032,1778.0
2120,1713.7692,1311.0
3095,529.311,922.0
1039,1850.924,2609.0
4868,3691.1952,3883.0
6082,4963.539,3217.0
1839,363.5268,1115.0
7354,1644.526,1182.0
1773,687.1056,782.0
7932,647.1576,-233.0
8000,4454.202,2406.0
7135,5688.5952,2675.0
929,3099.9648,2719.0
5377,985.384,1896.0
6863,982.7208,2705.0
4879,2752.4172,3121.0
7440,1869.5664,2381.0
141,1693.7952,1675.0
8270,1937.478,2655.0
401,426.112,1342.0
7257,5536.7928,3028.0
3934,1901.5248,2498.0
6112,858.882,3345.0
408,1890.2062,1708.0
3660,559.272,1975.0
2817,243.6828,891.0
3943,3327.6684,2371.0
7488,1249.0408,1292.0
4683,6327.7632,3987.0
112,176.437,879.0
1373,5426.27,3365.0
602,1054.6272,1538.0
5206,388.1614,510.0
2975,2025.3636,3413.0
1353,2463.46,2086.0
5506,3265.749,3107.0
5592,3435.528,3368.0
4942,2221.1088,3005.0
2055,37.2848,-1187.0
4563,4697.8848,3376.0
336,3339.6528,1699.0
173,3969.4996,2722.0
7522,4097.3332,3677.0
6378,1846.9292,1775.0
2309,1960.1152,1877.0
3849,1525.3478,871.0
7043,992.7078,2154.0
2214,2936.178,3138.0
1106,708.4112,979.0
8449,571.2564,934.0
5033,3052.0272,2272.0
7893,2556.672,1734.0
4515,4379.6324,3607.0
8306,2093.941,2160.0
4066,2467.4548,2369.0
7567,395.4852,1198.0
6653,1132.5258,1773.0
4692,4119.9704,2396.0
4795,1382.2008,1906.0
6992,1406.1696,1290.0
1634,2816.334,2573.0
4445,2246.4092,2654.0
675,3896.2616,2648.0
3648,3257.7594,2585.0
8116,71.9064,-1200.0
4671,1599.9174,1189.0
7705,2143.876,3396.0
4000,703.0848,986.0
2745,1229.0668,1316.0
7393,3696.5216,3079.0
7061,105.8622,-207.0
2874,1518.024,1618.0
2478,1356.2346,2921.0
6225,1416.8224,1387.0
5137,2516.724,2551.0
2072,1662.5026,2426.0
6023,1492.0578,1057.0
7460,3705.8428,2503.0
8282,1640.5312,2042.0
6255,873.5296,959.0
699,593.2278,3049.0
5108,4567.388,3579.0
6503,1255.6988,908.0
1796,828.921,1121.0
2700,778.986,1377.0
7497,1956.1204,1269.0
7708,4832.3764,3829.0
3036,1833.6132,1978.0
1536,2320.9788,2379.0
6341,256.9988,1981.0
4518,1041.977,1165.0
6314,3433.5306,1959.0
6929,3149.234,2176.0
2670,1611.236,2664.0
4733,1618.5598,2023.0
3308,4647.284,3482.0
5651,1340.2554,1788.0
8093,1358.8978,1626.0
3335,2821.6604,3432.0
3567,3350.3056,3159.0
2681,1486.7314,3210.0
2133,1431.47,2432.0
5833,1627.2152,2002.0
7820,649.8208,1417.0
2720,2698.4874,2220.0
2195,165.1184,-616.0
2799,3928.8858,2852.0
2840,152.4682,478.0
7041,1644.526,2617.0
3265,1659.1736,3581.0
6790,1018.674,1657.0
1895,2836.308,3082.0
1546,2050.664,1793.0
3487,1158.492,1329.0
4585,1376.2086,1887.0
2160,1108.557,3471.0
7405,1398.18,2255.0
7077,736.3748,845.0
3708,683.1108,1856.0
4250,1358.232,1473.0
2450,2836.308,3281.0
1164,4819.0604,3497.0
1094,2163.1842,1798.0
2903,596.5568,1083.0
2943,575.2512,1189.0
2207,755.0172,1260.0
4206,4637.9628,2680.0
6081,713.7376,936.0
548,2094.6068,1465.0
2197,1504.0422,2703.0
4487,755.0172,714.0
4782,306.268,2285.0
1557,1462.0968,1882.0
4939,1265.02,1914.0
5252,1126.5336,1140.0
8438,3034.0506,2097.0
6307,3010.7476,2456.0
6452,910.8144,1896.0
5679,2596.62,2873.0
6072,190.4188,-273.0
257,193.082,1487.0
8020,1214.4192,2351.0
7524,3295.71,2131.0
8122,2648.5524,1607.0
3158,5800.4496,4034.0
4911,3588.662,2266.0
3878,3677.2134,2855.0
5871,129.831,85.0
1350,369.519,-57.0
6296,247.6776,213.0
5654,3515.424,3539.0
5644,1612.5676,3385.0
4863,335.5632,1568.0
7548,1534.0032,1012.0
7034,1436.7964,1806.0
4816,4483.4972,2750.0
4604,3139.9128,2654.0
7138,652.484,836.0
8090,161.7894,-1009.0
540,56.593,-924.0
1752,216.385,-1127.0
1055,2874.9244,2725.0
6996,143.8128,442.0
3938,3705.177,1741.0
2382,782.315,2598.0
2177,479.376,67.0
8008,2743.7618,3258.0
425,5642.655,3578.0
2602,3006.087,2298.0
2169,3062.0142,2337.0
6017,213.056,1449.0
1961,4119.3046,3824.0
2960,3731.809,2962.0
5973,1348.245,1593.0
1234,872.198,1481.0
3156,1725.7536,3144.0
5930,1737.738,1691.0
6999,2094.6068,2643.0
7810,2003.3922,1950.0
6174,922.7988,717.0
658,1166.4816,2922.0
3587,986.7156,1257.0
4084,2543.356,3892.0
7010,5591.3884,2225.0
5372,191.0846,1060.0
4801,3237.1196,1966.0
4216,1747.0592,3237.0
7417,994.7052,1760.0
7427,884.1824,1392.0
662,3057.3536,3052.0
1519,3755.112,2547.0
2029,1347.5792,1210.0
4287,2741.0986,3036.0
5035,978.726,2254.0
5706,701.7532,729.0
959,1737.738,879.0
2017,756.3488,1037.0
1439,2246.4092,2690.0
37,1609.9044,1933.0
4018,3392.9168,2147.0
5195,1438.128,2554.0
5830,1695.7926,2871.0
7559,2093.2752,2532.0
1359,965.41,1608.0
4609,1049.9666,926.0
4890,1181.795,3482.0
3409,2546.685,2174.0
8146,1691.7978,3844.0
5085,2916.204,3809.0
1845,189.0872,-154.0
6412,1557.972,1858.0
4403,170.4448,-517.0
6690,2247.075,1507.0
5249,670.4606,690.0
3526,473.3838,1443.0
4509,210.3928,-314.0
951,2892.2352,1673.0
751,3435.528,2814.0
3106,2365.5874,1726.0
126,1137.1864,1566.0
7179,2042.6744,2548.0
4812,91.8804,-1006.0
1935,1607.2412,1662.0
6660,4035.4138,3368.0
4737,1896.1984,1847.0
8290,371.5164,739.0
4092,647.1576,2288.0
5565,3555.372,3682.0
7172,3155.892,3995.0
7382,1611.236,2396.0
4452,3705.177,2634.0
6552,2082.6224,2031.0
571,559.272,1211.0
4601,3695.19,4804.0
7661,1693.7952,1645.0
1747,974.0654,985.0
4082,1686.4714,1630.0
7934,1419.4856,1788.0
2408,189.0872,-1026.0
7466,277.6386,-262.0
2950,697.0926,1774.0
1091,2503.408,2457.0
1985,1705.7796,3593.0
7036,3555.372,3723.0
5201,3894.93,2684.0
927,1569.9564,2569.0
8305,4354.9978,3390.0
1784,4138.6128,2224.0
6342,4587.362,2634.0
122,186.424,-345.0
7245,517.3266,748.0
3010,4762.4674,3137.0
4178,653.1498,3375.0
1783,2364.9216,2152.0
1478,4211.185,3727.0
7366,2498.0816,1669.0
7025,6076.0908,3584.0
5864,1201.769,1177.0
4097,1445.4518,1862.0
3843,249.0092,1853.0
493,731.0484,1881.0
5424,2484.7656,3129.0
7331,2458.1336,2649.0
4587,3159.8868,2314.0
1405,2492.7552,3030.0
6213,1428.141,1358.0
1027,830.9184,916.0
7882,1438.128,2631.0
1468,205.0664,-315.0
4947,296.281,966.0
3808,3185.1872,3714.0
6329,1351.574,1714.0
1331,2536.698,3858.0
7481,572.588,2065.0
6652,715.0692,1983.0
3977,3795.06,3582.0
7937,2362.9242,3017.0
7190,1948.1308,1744.0
1364,476.047,757.0
807,1867.569,2056.0
3422,1843.6002,1958.0
4176,2628.5784,1556.0
1541,3091.9752,3818.0
8031,246.346,28.0
6085,401.4774,734.0
8368,1800.3232,1853.0
8109,3153.2288,2946.0
1368,4471.5128,3134.0
7845,1120.5414,2001.0
2370,73.238,586.0
4548,1328.271,1195.0
2297,1004.0264,1263.0
7887,179.766,941.0
3257,890.8404,2092.0
5645,2077.296,2532.0
6739,871.5322,1952.0
5707,910.8144,654.0
3892,2821.6604,3393.0
595,2223.772,1761.0
4663,3207.8244,2746.0
1572,1773.6912,3331.0
22,1587.2672,2924.0
6086,2404.8696,2715.0
5687,2773.057,2574.0
3371,2277.036,1946.0
5419,866.8716,2163.0
2963,397.4826,281.0
6945,5238.5144,4100.0
6254,3735.138,2566.0
3683,3528.74,2596.0
4959,111.8544,756.0
6533,243.6828,1896.0
605,489.363,1597.0
1464,1923.4962,3290.0
1552,1304.968,2708.0
3634,1601.249,2079.0
7534,624.5204,1866.0
4115,2237.088,2410.0
6544,932.12,1320.0
6605,1125.202,1812.0
1732,3779.0808,2870.0
5067,4136.6154,3283.0
7268,2189.8162,2714.0
5828,1577.946,2626.0
892,3115.944,2994.0
4638,540.6296,765.0
1077,1088.583,3380.0
7754,1118.544,822.0
8133,431.4384,1568.0
4364,1411.496,2891.0
6597,1480.7392,1669.0
7478,788.973,2075.0
3649,5681.2714,4831.0
8507,515.995,1590.0
2473,367.5216,1861.0
2395,2020.0372,2208.0
8209,3075.996,1574.0
4449,778.986,1528.0
6321,413.4618,830.0
6610,758.3462,811.0
607,1665.8316,1581.0
2594,1685.8056,2285.0
7813,109.1912,-728.0
3551,2352.9372,1036.0
7362,369.519,13.0
3924,1896.1984,3658.0
2962,774.9912,2220.0
2308,640.4996,932.0
4859,1438.128,1405.0
880,1174.4712,1326.0
7123,131.8284,299.0
1090,1765.7016,2303.0
3677,543.2928,737.0
6829,3349.6398,4896.0
7444,499.35,1008.0
490,151.8024,437.0
3385,3962.8416,2039.0
8178,4013.4424,2815.0
6088,5946.9256,3394.0
1504,5522.811,5092.0
2201,1223.0746,1718.0
4592,399.48,697.0
3052,3709.8376,4063.0
1921,117.8466,117.0
382,2251.7356,1755.0
8247,1577.946,1648.0
7177,1697.79,1614.0
3932,1145.176,666.0
7872,988.713,1386.0
8461,4165.2448,2708.0
3165,2348.9424,3064.0
7473,1838.2738,2703.0
5742,3419.5488,3133.0
1758,108.5254,-286.0
5745,1997.4,2515.0
2574,2607.2728,2019.0
7447,2693.8268,2906.0
2738,1861.5768,2272.0
6816,2395.5484,2758.0
7862,5022.7952,1932.0
886,452.744,1019.0
3839,703.0848,910.0
1136,1012.016,2091.0
462,1787.673,1935.0
7494,2271.0438,4041.0
6144,986.7156,2538.0
386,1237.7222,1415.0
1334,4098.6648,1828.0
2333,2059.9852,2277.0
8484,2324.9736,1983.0
3311,1346.2476,3314.0
6655,5383.6588,3085.0
5850,1587.2672,1640.0
1071,1985.4156,2140.0
5690,4869.6612,3430.0
3836,1743.0644,2653.0
644,1758.3778,1277.0
4386,1906.8512,3467.0
7455,2926.191,3289.0
8453,3387.5904,3441.0
269,2516.724,2535.0
2100,2343.616,3385.0
4155,5725.88,3531.0
3222,852.224,1288.0
3148,2034.019,2707.0
5567,946.7676,1755.0
7997,838.908,935.0
5726,2103.2622,3217.0
2456,3560.6984,1761.0
7929,1874.8928,2688.0
4652,3215.814,1562.0
1329,3511.4292,3995.0
6639,2354.2688,2241.0
2037,642.497,2176.0
4743,1605.9096,1297.0
1831,1733.7432,2353.0
3944,1347.5792,1658.0
6275,1938.8096,1875.0
1561,446.7518,822.0
1840,1037.3164,943.0
6892,247.0118,617.0
7695,1821.6288,2061.0
6003,1516.0266,1190.0
3455,2246.4092,2408.0
4083,1216.4166,3815.0
5495,777.6544,575.0
1537,808.947,937.0
6040,110.5228,-1008.0
1723,2111.2518,1659.0
4708,455.4072,510.0
4926,163.7868,820.0
7999,2878.2534,3985.0
5302,4376.9692,3024.0
1319,503.3448,896.0
3620,2812.3392,1932.0
7406,3255.762,3396.0
1709,6426.3016,2639.0
4825,1544.656,1706.0
5599,429.441,543.0
4247,1874.8928,3601.0
3717,1950.794,3012.0
7517,1382.2008,1948.0
3661,4952.8862,3107.0
2824,1318.284,1187.0
7878,4287.752,2195.0
5106,159.1262,843.0
8147,4211.185,2354.0
4245,958.752,1679.0
8349,2936.178,3241.0
7002,5000.8238,3835.0
3644,2059.9852,2364.0
239,241.6854,2374.0
1446,1323.6104,1407.0
8383,5221.8694,3626.0
5011,3155.892,4068.0
5583,3520.0846,3124.0
3167,3430.2016,3405.0
3833,1957.452,2705.0
7785,3146.5708,2866.0
1531,2043.3402,2144.0
4650,2117.244,2766.0
8126,3520.0846,3122.0
4714,2508.7344,3389.0
1739,1342.2528,1718.0
4564,1846.9292,1593.0
6916,1797.66,1885.0
3229,1813.6392,2385.0
8257,3881.614,2663.0
792,2822.992,2716.0
5984,143.8128,816.0
5113,3004.0896,3208.0
3201,3554.7062,2847.0
2487,312.926,649.0
213,1272.3438,1472.0
5180,359.532,843.0
6041,2106.5912,3362.0
5511,4656.6052,2679.0
6680,3723.1536,3522.0
1424,270.3148,698.0
4578,1384.864,1623.0
995,167.7816,736.0
1550,2727.7826,2513.0
7943,934.7832,1839.0
7664,938.778,2784.0
1934,2372.9112,3263.0
4900,3439.5228,2628.0
2851,466.06,1574.0
7290,1354.903,1953.0
3732,173.108,740.0
677,3460.8284,2146.0
7492,788.3072,1062.0
3285,801.6232,1106.0
1038,862.8768,773.0
7991,2833.6448,1573.0
6193,3475.476,2931.0
2831,1837.608,2026.0
383,1176.4686,709.0
2058,930.1226,1378.0
5239,1948.1308,1403.0
1167,1737.738,1682.0
3058,701.7532,1811.0
7193,2037.348,1672.0
1490,486.034,1889.0
3157,420.7856,-84.0
1293,2925.5252,3486.0
2829,1874.8928,1912.0
6954,2450.144,2291.0
7174,2174.5028,1592.0
7875,5522.811,5282.0
427,3135.2522,2579.0
1335,1653.8472,1127.0
3505,459.402,2513.0
6391,2586.633,2718.0
1885,2912.875,1808.0
6386,303.6048,438.0
3801,4502.1396,3004.0
6939,886.8456,1085.0
2946,805.618,879.0
7143,280.9676,330.0
3187,2553.343,2928.0
4745,3361.6242,3060.0
3126,2090.612,2807.0
1872,2866.269,3006.0
5117,2892.901,3685.0
938,89.2172,-499.0
7575,641.8312,3664.0
2804,2316.984,2974.0
2972,4767.128,3813.0
2585,4225.1668,2803.0
8151,2396.88,1618.0
7322,452.744,3455.0
6937,1211.756,2801.0
6496,253.004,1998.0
4762,2024.032,1584.0
4059,1097.9042,1221.0
4197,449.415,501.0
6473,353.5398,729.0
7533,2572.6512,2950.0
4290,203.7348,-287.0
1882,5241.1776,3186.0
3796,1304.968,765.0
6522,710.4086,1090.0
1539,2475.4444,3201.0
8506,3944.865,3861.0
369,1230.3984,1930.0
4918,3175.866,2847.0
523,721.0614,645.0
6812,3516.7556,2915.0
3445,3202.498,3758.0
2498,2167.8448,1662.0
1152,2008.0528,2447.0
6105,296.9468,343.0
2028,3101.2964,2796.0
2472,188.4214,1097.0
2492,796.9626,1791.0
7817,1584.604,3539.0
2358,1379.5376,1492.0
23,214.3876,-187.0
2138,575.2512,615.0
5847,543.2928,826.0
5908,126.502,25.0
5274,5424.9384,3997.0
739,4476.1734,3565.0
3715,320.9156,2684.0
6252,2976.126,2931.0
1558,1765.0358,2300.0
5573,69.2432,567.0
6835,2217.114,2391.0
8231,2693.8268,2428.0
1463,788.973,3998.0
4161,1444.1202,2503.0
7158,5592.72,3302.0
5340,5049.4272,3122.0
6393,1070.6064,2885.0
3331,1543.3244,1256.0
8513,595.2252,1615.0
8102,1789.6704,1960.0
1103,5350.3688,2735.0
6463,1258.362,2973.0
4846,3266.4148,2379.0
1802,2735.1064,2988.0
7989,1390.1904,3490.0
7852,1342.2528,1793.0
3277,5753.8436,4294.0
5894,198.4084,-319.0
6515,1677.816,1669.0
904,1853.5872,2337.0
3885,343.5528,905.0
6826,5540.7876,2335.0
5124,847.5634,1950.0
3591,527.3136,663.0
1292,3327.6684,2398.0
2954,739.038,984.0
4209,175.7712,797.0
8325,771.6622,809.0
4381,5880.3456,4028.0
1535,2554.0088,1574.0
7251,2163.1842,3661.0
5099,1061.951,1362.0
4123,4082.6856,2338.0
2446,585.904,1833.0
667,1325.6078,1907.0
5062,2600.6148,2411.0
2056,2659.871,2425.0
5535,3781.744,2869.0
8229,3466.1548,2766.0
2013,1612.5676,1665.0
711,415.4592,786.0
4420,2131.2258,2827.0
6782,3020.0688,4065.0
5380,2768.3964,3678.0
3069,1736.4064,3353.0
2323,2696.49,2725.0
509,95.8752,-233.0
6938,2864.2716,2572.0
7310,4923.591,3694.0
7631,495.3552,908.0
2183,1518.024,1136.0
942,1135.189,1658.0
2521,4234.488,2760.0
2616,3103.9596,2743.0
4658,543.2928,858.0
1149,1171.808,2290.0
55,6258.52,3638.0
1320,3582.004,2900.0
2350,197.7426,1142.0
6318,253.004,820.0
2971,1757.712,1271.0
2005,1416.8224,1457.0
8497,2247.075,2346.0
7962,565.2642,2932.0
6293,4345.0108,3662.0
579,1547.3192,1755.0
3281,3440.8544,2673.0
370,1733.7432,2180.0
5040,1843.6002,2249.0
3556,203.7348,-372.0
2312,253.004,209.0
2174,2591.2936,3010.0
1153,649.155,3166.0
7288,1544.656,2836.0
1981,3563.3616,2337.0
6897,3261.7542,2294.0
7692,2251.0698,1802.0
650,1086.5856,907.0
7889,377.5086,23.0
6454,6024.1584,3498.0
1838,2631.2416,2634.0
1031,1960.781,1630.0
2863,5273.136,3290.0
5262,6189.2768,3499.0
5496,2950.8256,3001.0
5136,3745.125,3836.0
4995,4870.327,3986.0
7693,3119.9388,2219.0
3555,2101.2648,2578.0
3564,1667.1632,3054.0
6267,5592.72,2285.0
781,1431.47,1090.0
8087,6199.9296,3773.0
4239,624.5204,633.0
737,1470.0864,1996.0
5991,422.1172,1343.0
1123,1570.6222,3336.0
6156,2550.014,3708.0
6107,555.2772,1572.0
7358,2856.282,1987.0
4953,2428.8384,2458.0
5986,2759.0752,2995.0
1309,2546.685,2157.0
2579,1584.604,1476.0
4425,998.7,1817.0
2085,3033.3848,2701.0
4805,3523.4136,3045.0
4757,2812.3392,3397.0
8443,2888.2404,2627.0
6585,1922.8304,1588.0
7848,1120.5414,1942.0
2923,2428.8384,2274.0
4490,402.809,1261.0
8277,314.2576,681.0
2629,1657.1762,1538.0
3978,882.8508,929.0
7347,4008.116,2152.0
6301,2013.3792,2344.0
5988,2217.114,3458.0
5486,3946.8624,2637.0
2508,2964.1416,2779.0
1422,852.224,1209.0
3724,5000.8238,3827.0
3910,1621.8888,2952.0
7032,215.7192,-93.0
5388,4965.5364,3042.0
4345,522.653,1639.0
259,4655.9394,2145.0
5007,2302.3364,2139.0
8157,2716.464,2411.0
1861,2885.5772,3894.0
6419,1695.7926,2657.0
743,3174.5344,3113.0
3459,918.804,842.0
8069,3592.6568,2900.0
6566,898.83,857.0
842,1470.0864,1198.0
3737,2326.971,2418.0
756,1061.951,1391.0
5046,1414.825,1504.0
526,283.6308,1921.0
3416,3179.8608,4087.0
4700,2759.0752,2749.0
6326,940.7754,1680.0
1114,1078.596,3085.0
5556,2001.3948,3395.0
4992,1177.1344,2000.0
8051,2175.8344,1680.0
7469,2302.3364,2597.0
8291,451.4124,711.0
7229,3858.9768,2554.0
6942,256.9988,2149.0
5490,1304.968,1525.0
3991,980.0576,1995.0
446,50.6008,-766.0
3508,4579.3724,3505.0
3900,1444.1202,2363.0
